Individual	longitude	latitude	species	Haplotype_available
16332	8.55	47.12	NA	No
16333	8.55	47.11	NA	No
16334	8.56	47.12	NA	No
16335	8.55	47.12	NA	No
16336	8.55	47.11	NA	No
16337	8.56	47.12	NA	No
16338	8.55	47.12	NA	No
16339	8.55	47.11	NA	No
16340	8.56	47.12	NA	No
16341	7.79	47.12	NA	No
16342	7.82	47.12	NA	No
16343	7.82	47.12	NA	No
16344	7.44	46.90	NA	No
16345	7.44	46.90	NA	No
16346	7.44	46.90	NA	No
16348	7.28	47.16	NA	No
16349	7.28	47.16	NA	No
16350	7.43	47.16	NA	No
16351	7.43	47.16	NA	No
16352	7.43	47.16	NA	No
16353	7.43	47.16	Niphargus_sp.	No
16354	7.43	47.16	NA	No
16355	7.43	47.16	Niphargus_sp.	No
16356	7.35	47.13	NA	No
16357	7.35	47.12	NA	No
16358	7.40	47.11	NA	No
16359	7.40	47.11	NA	No
16360	7.35	47.13	NA	No
16361	7.35	47.12	NA	No
16362	7.57	47.01	NA	No
16363	7.57	47.01	NA	No
16364	7.57	47.01	NA	No
16365	7.57	47.01	NA	No
16366	7.57	47.01	NA	No
16367	7.57	47.01	NA	No
16368	7.57	47.01	NA	No
16369	7.57	47.01	NA	No
16370	7.57	47.01	NA	No
16371	7.57	47.01	NA	No
16372	7.57	47.01	NA	No
16373	7.57	47.01	NA	No
16374	7.57	47.01	NA	No
16375	7.57	47.01	NA	No
16376	7.57	47.01	NA	No
16377	9.34	47.06	NA	No
16378	9.34	47.06	NA	No
16379	9.34	47.06	NA	No
16380	9.34	47.06	NA	No
16381	9.34	47.06	NA	No
16382	9.44	47.23	NA	No
16383	9.44	47.23	NA	No
16384	9.44	47.23	NA	No
16385	9.44	47.23	NA	No
16386	7.05	47.16	NA	No
16387	7.04	47.16	Niphargus_sp.	No
16388	7.05	47.16	NA	No
16389	7.04	47.16	NA	No
16390	7.05	47.16	NA	No
16391	7.04	47.16	Niphargus_sp.	No
16392	7.05	47.16	NA	No
16393	7.04	47.16	Niphargus_sp.	No
16394	7.05	47.16	NA	No
16395	7.04	47.16	NA	No
16396	7.05	47.16	Niphargus_sp.	No
16397	7.04	47.16	Niphargus_sp.	No
16398	7.19	47.15	NA	No
16399	7.19	47.15	NA	No
16400	7.19	47.15	NA	No
16401	7.19	47.15	NA	No
16402	7.19	47.15	Niphargus_sp.	No
16403	7.19	47.15	NA	No
16404	7.06	47.03	NA	No
16405	7.06	47.03	NA	No
16406	7.06	47.02	NA	No
16407	7.07	47.03	NA	No
16408	7.08	47.04	NA	No
16409	7.11	47.02	NA	No
16410	7.16	47.04	NA	No
16411	7.14	47.02	NA	No
16412	7.06	47.03	NA	No
16413	7.06	47.03	NA	No
16414	7.06	47.02	NA	No
16415	7.07	47.03	NA	No
16416	7.11	47.02	NA	No
16417	7.14	47.02	NA	No
16418	7.08	47.04	NA	No
16419	7.16	47.04	NA	No
16420	7.06	47.03	NA	No
16421	7.06	47.03	NA	No
16422	7.06	47.02	NA	No
16423	7.07	47.03	NA	No
16424	7.08	47.04	NA	No
16425	7.11	47.02	NA	No
16426	7.16	47.04	NA	No
16427	7.14	47.02	NA	No
16428	7.53	46.46	NA	No
16429	7.53	46.46	NA	No
16430	7.53	46.46	NA	No
16431	7.53	46.46	NA	No
16432	7.53	46.46	NA	No
16433	7.53	46.46	NA	No
16434	7.84	46.72	NA	No
16435	7.84	46.72	NA	No
16436	7.84	46.72	NA	No
16437	7.84	46.72	NA	No
16438	7.83	46.73	Niphargus_sp.	No
16439	7.83	46.73	NA	No
16440	7.83	46.73	Niphargus_sp.	No
16441	7.83	46.73	Niphargus_sp.	No
16442	7.83	46.73	Niphargus_sp.	No
16443	7.83	46.73	NA	No
16444	7.96	46.64	NA	No
16445	7.96	46.64	Niphargus_sp.	No
16446	7.96	46.64	NA	No
16447	7.96	46.64	NA	No
16448	7.96	46.64	NA	No
16449	7.96	46.64	NA	No
16450	7.96	46.64	Niphargus_sp.	No
16451	7.96	46.64	Niphargus_sp.	No
16452	7.63	46.90	NA	No
16453	7.63	46.90	NA	No
16454	7.63	46.90	NA	No
16455	7.63	46.90	NA	No
16456	7.63	46.90	NA	No
16457	7.63	46.90	NA	No
16458	7.63	46.90	NA	No
16459	7.66	46.86	NA	No
16460	7.66	46.86	Niphargus_sp.	No
16461	7.65	46.86	NA	No
16462	7.66	46.86	Niphargus_sp.	No
16463	7.66	46.86	NA	No
16464	7.65	46.86	NA	No
16465	7.66	46.86	NA	No
16466	7.65	46.86	NA	No
16467	7.66	46.86	NA	No
16468	7.26	46.95	NA	No
16469	7.26	46.95	NA	No
16470	7.26	46.95	NA	No
16471	7.48	46.66	NA	No
16472	7.48	46.66	NA	No
16473	7.48	46.67	NA	No
16474	7.48	46.66	NA	No
16475	7.48	46.67	NA	No
16476	7.48	46.67	NA	No
16477	7.48	46.66	NA	No
16478	7.48	46.67	Niphargus_sp.	No
16479	7.48	46.66	NA	No
16480	7.48	46.67	NA	No
16481	7.44	46.66	NA	No
16482	7.44	46.66	Niphargus_sp.	No
16483	7.44	46.66	Niphargus_sp.	No
16484	7.44	46.66	Niphargus_sp.	No
16485	7.44	46.66	Niphargus_sp.	No
16486	7.44	46.66	Niphargus_sp.	No
16487	7.44	46.66	Niphargus_sp.	No
16488	7.44	46.66	NA	No
16489	7.44	46.66	NA	No
16490	8.30	46.72	NA	No
16491	8.22	46.68	Niphargus_sp.	No
16492	8.30	46.72	NA	No
16493	8.28	46.71	NA	No
16494	8.30	46.72	NA	No
16495	8.28	46.71	NA	No
16496	8.25	46.71	NA	No
16497	8.24	46.71	NA	No
16498	8.30	46.72	NA	No
16499	8.34	46.74	NA	No
16500	8.28	46.71	NA	No
16501	8.28	46.71	NA	No
16502	8.34	46.74	NA	No
16503	8.14	46.74	NA	No
16504	8.14	46.74	NA	No
16505	8.14	46.74	NA	No
16506	8.14	46.74	NA	No
16507	8.14	46.74	NA	No
16508	7.37	46.51	NA	No
16509	7.41	46.51	NA	No
16510	7.44	46.51	NA	No
16511	7.37	46.51	NA	No
16512	7.41	46.51	NA	No
16513	7.44	46.51	NA	No
16514	7.37	46.51	NA	No
16515	7.41	46.51	NA	No
16516	7.44	46.51	NA	No
16517	7.37	46.51	NA	No
16518	7.41	46.51	NA	No
16519	7.44	46.51	NA	No
16520	7.37	46.51	NA	No
16521	7.41	46.51	NA	No
16522	7.44	46.51	NA	No
16523	7.33	46.76	NA	No
16524	7.33	46.76	NA	No
16525	7.33	46.76	NA	No
16526	7.38	46.73	Niphargus_sp.	No
16527	7.33	46.76	NA	No
16528	7.38	46.73	Niphargus_sp.	No
16529	7.34	46.70	Niphargus_sp.	No
16530	7.34	46.76	NA	No
16531	7.34	46.76	NA	No
16532	7.34	46.76	NA	No
16534	7.49	46.80	NA	No
16535	7.49	46.80	NA	No
16536	7.49	46.80	NA	No
16537	7.49	46.80	NA	No
16538	7.49	46.80	NA	No
16539	7.49	46.80	NA	No
16540	7.44	46.81	NA	No
16541	7.43	46.82	NA	No
16542	7.43	46.82	NA	No
16543	7.44	46.81	NA	No
16544	7.44	46.81	NA	No
16545	7.43	46.82	NA	No
16546	7.44	46.81	Niphargus_sp.	No
16547	7.43	46.82	NA	No
16548	7.48	46.76	NA	No
16549	7.48	46.71	NA	No
16550	7.55	46.70	NA	No
16551	7.55	46.70	NA	No
16552	7.55	46.70	NA	No
16553	7.55	46.70	Niphargus_sp.	No
16554	7.55	46.70	NA	No
16555	7.55	46.70	NA	No
16556	7.77	46.97	NA	No
16557	7.77	46.97	NA	No
16558	7.77	46.97	NA	No
16559	7.77	46.97	NA	No
16560	7.77	46.97	NA	No
16561	7.77	46.97	NA	No
16562	7.77	46.97	NA	No
16563	7.77	46.97	NA	No
16564	7.71	46.86	NA	No
16565	7.71	46.86	NA	No
16566	7.71	46.86	NA	No
16567	7.71	46.86	NA	No
16568	7.83	46.90	NA	No
16569	7.84	46.90	NA	No
16570	7.83	46.90	NA	No
16571	7.83	46.90	NA	No
16572	7.83	46.90	NA	No
16573	7.84	46.90	NA	No
16574	7.84	46.90	NA	No
16575	7.84	46.90	NA	No
16576	7.68	46.74	NA	No
16577	7.68	46.73	NA	No
16578	7.68	46.73	NA	No
16579	7.68	46.74	NA	No
16580	7.68	46.73	Niphargus_sp.	No
16581	7.68	46.73	NA	No
16582	7.68	46.74	NA	No
16583	7.68	46.73	Niphargus_sp.	No
16584	7.68	46.73	NA	No
16585	7.68	46.73	Niphargus_sp.	No
16586	7.68	46.73	Niphargus_sp.	No
16587	7.72	47.07	Niphargus_sp.	No
16588	7.72	47.07	NA	No
16589	7.72	47.07	NA	No
16590	7.72	47.07	Niphargus_sp.	No
16591	7.72	47.07	NA	No
16592	7.72	47.07	NA	No
16593	7.82	47.05	NA	No
16594	7.82	47.05	Niphargus_sp.	No
16595	7.82	47.05	NA	No
16596	7.82	47.05	NA	No
16597	7.61	47.26	NA	No
16598	7.61	47.26	NA	No
16599	7.61	47.26	NA	No
16600	7.61	47.26	NA	No
16601	7.61	47.26	NA	No
16602	7.61	47.26	NA	No
16603	7.61	47.26	NA	No
16604	7.61	47.26	NA	No
16605	7.61	47.26	NA	No
16606	7.61	47.26	NA	No
16607	7.61	47.26	NA	No
16608	7.61	47.26	NA	No
16609	7.61	47.26	NA	No
16610	7.61	47.26	NA	No
16611	7.61	47.26	NA	No
16612	7.73	47.12	NA	No
16613	7.73	47.12	NA	No
16614	7.73	47.12	NA	No
16615	7.73	47.12	Niphargus_sp.	No
16616	7.66	47.26	NA	No
16617	7.65	47.27	NA	No
16618	7.65	47.26	NA	No
16619	7.66	47.26	NA	No
16620	7.66	47.26	NA	No
16621	7.66	47.26	NA	No
16622	7.66	47.26	NA	No
16623	7.65	47.27	NA	No
16624	7.65	47.27	NA	No
16625	7.65	47.27	NA	No
16626	7.65	47.27	NA	No
16627	7.65	47.26	NA	No
16628	7.65	47.26	NA	No
16629	7.65	47.26	NA	No
16630	7.65	47.26	NA	No
16632	6.94	46.71	NA	No
16633	6.98	46.73	NA	No
16634	6.98	46.73	NA	No
16635	6.65	46.83	NA	No
16636	6.65	46.83	NA	No
16637	6.65	46.83	Niphargus_sp.	No
16638	6.65	46.83	Niphargus_sp.	No
16639	6.65	46.83	Niphargus_sp.	No
16640	6.65	46.83	NA	No
16641	6.65	46.83	NA	No
16642	6.97	46.35	Niphargus_sp.	No
16643	6.97	46.35	Niphargus_sp.	No
16644	6.39	46.53	NA	No
16645	6.38	46.53	NA	No
16646	6.39	46.52	NA	No
16647	6.39	46.53	NA	No
16648	6.38	46.53	NA	No
16649	6.39	46.52	Niphargus_sp.	No
16650	9.41	47.12	Niphargus_sp.	No
16651	9.41	47.12	NA	No
16652	9.41	47.12	NA	No
16653	9.41	47.12	NA	No
16654	9.41	47.12	NA	No
16655	9.41	47.12	NA	No
16656	9.41	47.12	NA	No
16657	9.41	47.12	NA	No
16658	9.15	46.95	NA	No
16659	9.18	46.92	NA	No
16660	9.18	46.92	NA	No
16661	9.18	46.92	NA	No
16662	8.14	47.18	NA	No
16663	8.12	47.18	NA	No
16664	8.14	47.18	NA	No
16665	8.12	47.18	NA	No
16666	8.14	47.18	NA	No
16667	8.12	47.18	NA	No
16668	8.14	47.18	NA	No
16669	8.12	47.18	NA	No
16670	8.14	47.18	NA	No
16671	8.12	47.18	NA	No
16672	8.14	47.18	NA	No
16673	8.12	47.18	NA	No
16674	8.25	47.16	NA	No
16675	8.25	47.16	Niphargus_sp.	No
16676	8.25	47.16	NA	No
16677	8.25	47.16	NA	No
16678	8.25	47.16	Niphargus_sp.	No
16679	8.25	47.16	NA	No
16680	8.14	47.06	NA	No
16681	8.14	47.06	NA	No
16682	8.14	47.06	NA	No
16683	8.14	47.06	NA	No
16684	8.14	47.06	NA	No
16685	8.14	47.06	NA	No
16686	8.14	47.06	NA	No
16687	8.14	47.06	NA	No
16688	8.14	47.06	NA	No
16689	8.25	47.17	NA	No
16690	8.24	47.17	NA	No
16691	8.25	47.17	NA	No
16692	8.25	47.17	NA	No
16693	8.24	47.17	NA	No
16694	8.25	47.17	NA	No
16695	8.24	47.17	NA	No
16696	8.25	47.17	NA	No
16697	8.24	47.17	NA	No
16698	8.25	47.17	NA	No
16699	8.25	47.17	NA	No
16700	8.25	47.00	Gammarus_sp.	No
16701	8.25	47.00	NA	No
16702	8.25	47.00	NA	No
16703	8.25	47.00	Niphargus_sp.	No
16704	8.25	47.00	Niphargus_sp.	No
16705	8.25	47.00	Niphargus_sp.	No
16706	8.23	47.01	NA	No
16707	8.23	47.01	NA	No
16708	8.23	47.01	Gammarus_sp.	No
16709	8.64	46.88	NA	No
16710	8.64	46.88	NA	No
16711	8.64	46.88	NA	No
16712	8.64	46.88	NA	No
16713	8.58	46.61	NA	No
16714	8.58	46.61	NA	No
16715	8.58	46.61	NA	No
16716	8.58	46.61	NA	No
16717	8.58	46.61	NA	No
16718	8.58	46.61	NA	No
16719	8.66	46.85	NA	No
16720	8.66	46.85	NA	No
16721	8.65	46.86	NA	No
16722	8.66	46.85	NA	No
16723	8.66	46.85	NA	No
16724	8.65	46.86	NA	No
16725	8.66	46.85	NA	No
16726	8.66	46.85	NA	No
16727	8.65	46.86	NA	No
16728	8.66	46.85	NA	No
16729	8.66	46.85	NA	No
16730	8.65	46.86	NA	No
16731	8.14	47.22	NA	No
16732	8.14	47.21	NA	No
16733	7.98	47.26	NA	No
16734	7.98	47.26	NA	No
16735	7.98	47.26	NA	No
16736	7.98	47.26	NA	No
16737	7.98	47.26	NA	No
16738	7.98	47.26	NA	No
16739	7.98	47.26	NA	No
16740	7.98	47.26	NA	No
16741	7.98	47.26	NA	No
16742	7.61	46.35	NA	No
16743	7.61	46.35	NA	No
16744	7.61	46.35	NA	No
16745	7.61	46.35	NA	No
16746	7.39	46.29	NA	No
16747	7.39	46.29	NA	No
16748	7.42	46.29	NA	No
16749	7.39	46.29	NA	No
16750	7.39	46.29	NA	No
16751	7.42	46.29	NA	No
16752	7.39	46.29	NA	No
16753	7.39	46.29	NA	No
16754	7.42	46.29	NA	No
16755	7.39	46.29	NA	No
16756	7.39	46.29	NA	No
16757	7.42	46.29	NA	No
16758	7.99	46.34	NA	No
16759	7.99	46.34	NA	No
16760	7.99	46.34	NA	No
16761	7.99	46.34	NA	No
16762	7.99	46.34	NA	No
16763	7.99	46.34	NA	No
16764	8.00	46.34	NA	No
16765	7.99	46.34	NA	No
16766	7.99	46.34	NA	No
16767	8.00	46.34	NA	No
16768	7.27	46.14	NA	No
16769	7.27	46.14	NA	No
16770	7.28	46.14	NA	No
16771	7.27	46.14	NA	No
16772	7.27	46.14	NA	No
16773	7.28	46.14	NA	No
16774	7.28	46.14	NA	No
16775	7.27	46.14	NA	No
16776	7.27	46.14	NA	No
16777	7.27	46.14	NA	No
16778	7.27	46.14	NA	No
16779	7.28	46.14	NA	No
16780	7.02	46.13	NA	No
16781	7.02	46.13	NA	No
16782	10.4	46.87	NA	No
16783	10.4	46.88	NA	No
16784	10.4	46.89	NA	No
16785	10.4	46.89	NA	No
16786	10.4	46.88	NA	No
16787	10.4	46.88	NA	No
16788	10.4	46.88	NA	No
16789	10.3	46.85	NA	No
16790	10.3	46.85	NA	No
16791	10.3	46.85	NA	No
16792	10.4	46.88	NA	No
16793	10.4	46.88	NA	No
16794	10.3	46.85	NA	No
16795	10.3	46.85	NA	No
16796	10.4	46.88	NA	No
16797	10.4	46.88	NA	No
16798	10.3	46.85	NA	No
16799	10.4	46.88	NA	No
16800	9.76	46.90	Niphargus_sp.	No
16801	9.73	46.91	NA	No
16802	9.73	46.91	NA	No
16803	9.73	46.91	NA	No
16804	9.73	46.91	NA	No
16805	9.73	46.91	NA	No
16806	9.73	46.91	NA	No
16807	9.73	46.91	NA	No
16808	9.73	46.91	NA	No
16809	9.73	46.91	NA	No
16810	9.76	46.90	Niphargus_sp.	No
16811	9.76	46.90	Niphargus_sp.	No
16812	9.76	46.90	Niphargus_sp.	No
16813	9.76	46.90	NA	No
16814	9.76	46.90	NA	No
16815	9.76	46.90	Niphargus_sp.	No
16816	9.85	46.53	NA	No
16817	9.90	46.53	NA	No
16818	9.85	46.53	NA	No
16819	9.90	46.53	NA	No
16820	9.90	46.53	NA	No
16821	9.85	46.53	NA	No
16822	9.85	46.53	NA	No
16823	9.90	46.53	NA	No
16824	9.85	46.53	NA	No
16825	9.90	46.53	NA	No
16826	9.90	46.53	NA	No
16827	9.85	46.53	NA	No
16828	9.83	46.50	NA	No
16829	9.83	46.50	NA	No
16830	9.83	46.47	NA	No
16831	9.83	46.50	NA	No
16832	9.83	46.50	NA	No
16833	9.83	46.47	NA	No
16834	9.83	46.50	NA	No
16835	9.83	46.50	NA	No
16836	9.83	46.47	NA	No
16837	9.83	46.50	NA	No
16838	9.83	46.50	Niphargus_sp.	No
16839	9.83	46.47	NA	No
16840	10.3	46.62	Niphargus_sp.	No
16841	10.3	46.62	NA	No
16842	10.3	46.62	NA	No
16843	10.3	46.62	NA	No
16844	10.3	46.62	Niphargus_sp.	No
16845	10.3	46.62	Niphargus_sp.	No
16846	10.3	46.62	NA	No
16847	10.3	46.62	NA	No
16848	10.3	46.62	NA	No
16849	10.3	46.62	NA	No
16850	10.3	46.62	NA	No
16851	10.3	46.62	NA	No
16852	10.3	46.62	NA	No
16853	9.24	46.83	NA	No
16854	9.20	46.84	NA	No
16855	9.24	46.83	NA	No
16856	9.24	46.83	NA	No
16857	9.25	46.82	NA	No
16858	9.25	46.82	NA	No
16859	9.26	46.82	NA	No
16860	9.24	46.81	NA	No
16861	9.24	46.81	NA	No
16862	9.24	46.81	NA	No
16863	9.24	46.83	NA	No
16864	9.20	46.84	NA	No
16865	9.24	46.83	NA	No
16866	9.24	46.83	NA	No
16867	9.25	46.82	NA	No
16868	9.25	46.82	NA	No
16869	9.26	46.82	NA	No
16870	9.25	46.84	NA	No
16871	9.24	46.83	NA	No
16872	9.20	46.84	NA	No
16873	9.24	46.83	NA	No
16874	9.25	46.82	NA	No
16876	9.26	46.82	NA	No
16877	9.24	46.81	NA	No
16878	9.24	46.81	NA	No
16879	7.36	47.33	NA	No
16880	7.36	47.33	NA	No
16881	7.36	47.31	Gammarus_sp.	No
16882	7.26	47.32	NA	No
16883	7.26	47.32	NA	No
16884	7.28	47.32	NA	No
16885	7.20	47.32	NA	No
16886	7.26	47.32	Gammarus_sp.	No
16887	7.26	47.32	NA	No
16888	7.28	47.32	Niphargus_sp.	No
16889	7.20	47.32	NA	No
16890	7.26	47.32	NA	No
16891	7.26	47.32	NA	No
16892	6.99	47.26	NA	No
16893	6.96	47.27	NA	No
16894	6.99	47.26	NA	No
16895	6.99	47.26	NA	No
16896	6.99	47.26	NA	No
16897	6.99	47.26	NA	No
16898	6.96	47.27	NA	No
16899	6.96	47.27	Niphargus_sp.	No
16900	6.96	47.27	NA	No
16901	6.96	47.27	Niphargus_sp.	No
16902	7.14	47.39	NA	No
16903	7.14	47.39	NA	No
16904	6.80	46.97	NA	No
16905	6.80	46.97	NA	No
16906	6.80	46.97	NA	No
16907	6.80	46.97	NA	No
16908	6.80	46.97	NA	No
16909	6.80	46.97	NA	No
16910	6.80	46.97	NA	No
16911	6.80	46.97	NA	No
16912	6.75	46.94	NA	No
16913	6.76	46.95	NA	No
16914	6.98	47.07	NA	No
16915	6.77	46.95	Niphargus_sp.	No
16916	6.76	46.95	Niphargus_sp.	No
16917	6.75	46.94	NA	No
16918	6.75	46.94	NA	No
16919	6.77	46.95	Niphargus_sp.	No
16920	6.76	46.95	Niphargus_sp.	No
16921	6.98	47.07	NA	No
16922	6.98	47.09	NA	No
16923	6.98	47.09	Niphargus_sp.	No
16924	6.76	46.95	Niphargus_sp.	No
16925	6.98	47.09	Niphargus_sp.	No
16926	6.98	47.09	Niphargus_sp.	No
16927	6.76	46.95	Niphargus_sp.	No
16928	6.98	47.09	NA	No
16929	6.98	47.09	NA	No
16930	6.49	46.80	NA	No
16931	6.49	46.80	NA	No
16932	6.49	46.80	NA	No
16933	7.14	46.32	NA	No
16934	7.19	46.36	NA	No
16935	7.12	46.33	NA	No
16936	7.14	46.32	NA	No
16937	7.19	46.36	NA	No
16938	7.12	46.33	NA	No
16939	7.12	46.33	NA	No
16940	7.14	46.32	NA	No
16941	7.19	46.36	NA	No
16942	6.97	46.35	Niphargus_sp.	No
16943	6.97	46.35	Niphargus_sp.	No
16944	6.97	46.35	Niphargus_sp.	No
16945	6.97	46.35	Niphargus_sp.	No
16946	8.57	46.93	NA	No
16947	8.57	46.93	NA	No
16948	8.57	46.93	NA	No
16949	7.18	46.70	NA	No
16950	7.18	46.70	Niphargus_sp.	No
16951	7.18	46.70	NA	No
16952	7.18	46.70	Niphargus_sp.	No
16953	7.18	46.70	NA	No
16954	7.18	46.70	Niphargus_sp.	No
16955	7.18	46.70	NA	No
16956	7.18	46.70	Niphargus_sp.	No
16957	7.18	46.70	NA	No
16958	7.18	46.70	Niphargus_sp.	No
16959	7.50	46.32	NA	No
16960	7.50	46.32	NA	No
16961	7.51	46.31	NA	No
16962	7.50	46.32	NA	No
16963	7.50	46.32	NA	No
16964	7.51	46.31	NA	No
16965	7.49	46.32	NA	No
16966	7.49	46.32	NA	No
16967	7.51	46.32	NA	No
16968	7.49	46.32	NA	No
16969	7.49	46.32	NA	No
16970	7.47	46.31	NA	No
16971	8.13	46.43	NA	No
16972	8.13	46.43	NA	No
16973	8.13	46.43	NA	No
16974	8.13	46.43	NA	No
16975	8.13	46.43	NA	No
16976	8.13	46.43	NA	No
16977	8.13	46.43	NA	No
16978	8.13	46.43	NA	No
16979	8.13	46.43	NA	No
16980	8.13	46.43	NA	No
16981	8.13	46.43	NA	No
16982	8.13	46.43	NA	No
16983	7.65	46.95	NA	No
16984	7.65	46.95	NA	No
16985	7.65	46.95	NA	No
16986	7.12	46.38	Niphargus_sp.	No
16987	7.12	46.38	Niphargus_sp.	No
16988	7.12	46.38	Niphargus_sp.	No
16989	6.28	46.45	Niphargus_sp.	No
16990	6.28	46.45	NA	No
16991	6.28	46.45	Niphargus_sp.	No
16992	6.28	46.45	Niphargus_sp.	No
16993	6.28	46.45	Niphargus_sp.	No
16994	6.28	46.45	Niphargus_sp.	No
16995	6.28	46.45	NA	No
16996	6.28	46.45	Niphargus_sp.	No
16997	6.28	46.45	Niphargus_sp.	No
16998	6.28	46.45	NA	No
16999	6.28	46.45	NA	No
17000	6.28	46.45	Niphargus_sp.	No
17001	6.28	46.45	Niphargus_sp.	No
17002	6.28	46.45	NA	No
17003	6.28	46.45	Niphargus_sp.	No
17004	7.88	46.31	NA	No
17005	7.88	46.31	NA	No
17006	7.88	46.31	NA	No
17007	7.88	46.31	NA	No
17008	7.88	46.31	NA	No
17009	7.88	46.31	NA	No
17010	7.08	46.13	NA	No
17011	7.08	46.13	NA	No
17012	7.08	46.13	NA	No
17013	7.08	46.13	NA	No
17014	7.08	46.13	Niphargus_sp.	No
17015	7.53	46.23	NA	No
17016	7.51	46.23	NA	No
17017	7.51	46.25	NA	No
17018	7.51	46.23	NA	No
17019	7.53	46.23	NA	No
17020	7.51	46.25	NA	No
17021	7.51	46.23	NA	No
17022	7.53	46.23	NA	No
17023	7.51	46.25	NA	No
17024	7.51	46.23	NA	No
17025	7.53	46.23	NA	No
17026	7.51	46.23	NA	No
17027	7.53	46.23	NA	No
17028	7.51	46.25	NA	No
17029	7.51	46.25	NA	No
17030	7.51	46.23	NA	No
17031	7.53	46.23	NA	No
17032	6.76	46.79	NA	No
17033	6.76	46.79	NA	No
17034	6.76	46.79	NA	No
17035	6.76	46.79	NA	No
17036	6.76	46.79	NA	No
17037	6.76	46.79	NA	No
17038	6.76	46.79	NA	No
17039	6.76	46.79	NA	No
17040	6.76	46.79	NA	No
17041	9.43	46.59	Niphargus_sp.	No
17042	9.41	46.61	NA	No
17043	9.43	46.59	Niphargus_sp.	No
17044	9.41	46.61	NA	No
17045	9.43	46.59	Niphargus_sp.	No
17046	9.41	46.61	NA	No
17047	9.43	46.59	Niphargus_sp.	No
17048	9.41	46.61	NA	No
17049	7.07	46.32	NA	No
17050	7.07	46.32	NA	No
17051	7.07	46.32	NA	No
17052	7.06	46.31	Niphargus_sp.	No
17053	7.07	46.32	Niphargus_sp.	No
17054	7.07	46.31	NA	No
17055	7.07	46.32	NA	No
17056	7.07	46.31	NA	No
17057	7.06	46.33	NA	No
17058	7.06	46.31	NA	No
17059	6.41	46.72	Gammarus_sp.	No
17060	6.41	46.72	Gammarus_sp.	No
17061	6.41	46.72	NA	No
17062	6.41	46.72	Gammarus_sp.	No
17063	6.41	46.72	NA	No
17064	6.41	46.72	Gammarus_sp.	No
17065	6.41	46.72	Gammarus_sp.	No
17066	7.46	46.31	NA	No
17067	7.46	46.31	NA	No
17068	7.46	46.31	NA	No
17069	7.46	46.31	NA	No
17070	7.46	46.31	NA	No
17071	7.59	46.25	NA	No
17072	7.62	46.17	NA	No
17073	7.56	46.17	NA	No
17074	7.59	46.25	NA	No
17075	7.62	46.17	NA	No
17076	7.56	46.17	NA	No
17077	7.59	46.25	NA	No
17078	7.62	46.17	NA	No
17079	7.56	46.17	NA	No
17080	7.59	46.25	NA	No
17081	7.62	46.17	NA	No
17082	7.56	46.17	NA	No
17083	7.96	46.08	NA	No
17084	7.96	46.08	NA	No
17085	7.96	46.08	NA	No
17086	7.96	46.08	NA	No
17087	9.64	46.77	NA	No
17088	9.64	46.77	Niphargus_sp.	No
17089	9.64	46.77	Niphargus_sp.	No
17090	9.64	46.77	Niphargus_sp.	No
17091	9.24	46.83	NA	No
17092	9.20	46.84	NA	No
17093	9.24	46.83	NA	No
17094	9.25	46.82	NA	No
17095	9.26	46.82	NA	No
17096	9.24	46.81	Niphargus_sp.	No
17097	9.24	46.81	NA	No
17098	9.24	46.80	NA	No
17099	9.00	46.09	NA	No
17100	9.00	46.09	NA	No
17101	9.01	46.09	NA	No
17102	9.01	46.09	NA	No
17103	6.76	46.55	Gammarus_sp.	No
17104	6.76	46.55	Niphargus_sp.	No
17105	6.76	46.55	Niphargus_sp.	No
17106	6.76	46.55	NA	No
17107	6.76	46.55	Gammarus_sp.	No
17108	6.76	46.55	Gammarus_sp.	No
17109	6.76	46.55	NA	No
17110	6.76	46.55	NA	No
17111	6.76	46.55	NA	No
17112	6.76	46.55	Gammarus_sp.	No
17113	6.76	46.55	NA	No
17114	6.76	46.55	NA	No
17115	6.76	46.55	Gammarus_sp.	No
17116	6.76	46.55	Gammarus_sp.	No
17117	7.73	46.28	NA	No
17118	7.73	46.28	NA	No
17119	7.73	46.28	NA	No
17120	7.72	46.28	NA	No
17121	7.73	46.28	NA	No
17122	7.72	46.28	NA	No
17123	7.72	46.28	Niphargus_sp.	No
17124	7.72	46.28	Niphargus_sp.	No
17125	9.94	46.86	NA	No
17126	9.94	46.86	NA	No
17127	9.89	46.87	NA	No
17128	9.89	46.87	NA	No
17129	9.89	46.87	NA	No
17130	9.89	46.87	NA	No
17131	9.89	46.87	NA	No
17132	9.65	46.92	Niphargus_sp.	No
17133	9.65	46.92	NA	No
17134	9.65	46.92	Niphargus_sp.	No
17135	9.65	46.92	Niphargus_sp.	No
17136	9.65	46.92	Niphargus_sp.	No
17137	9.65	46.92	NA	No
17138	9.65	46.92	NA	No
17139	9.65	46.92	NA	No
17140	9.65	46.92	NA	No
17141	9.65	46.92	NA	No
17142	9.65	46.92	NA	No
17143	9.65	46.92	NA	No
17144	9.65	46.92	NA	No
17145	9.65	46.92	NA	No
17146	9.65	46.92	NA	No
17147	9.65	46.92	Niphargus_sp.	No
17148	9.65	46.92	NA	No
17149	9.65	46.92	NA	No
17150	9.65	46.92	Niphargus_sp.	No
17151	9.65	46.92	NA	No
17152	9.59	46.93	NA	No
